       3
(7e14.5)
     0.0000e+00     0.0000e+00      0  0  0.00
     299   1.00000  0.0000e+00
  -7.72129e-05  -1.04527e-04  -1.30352e-04  -1.54558e-04  -1.73234e-04  -1.80651e-04  -1.73586e-04
  -1.52892e-04  -1.23369e-04  -9.10545e-05  -5.96646e-05  -2.99594e-05  -1.37722e-06   2.54647e-05
   4.80030e-05   6.28225e-05   6.80240e-05   6.43895e-05   5.48078e-05   4.29376e-05   3.16510e-05
   2.24268e-05   1.51323e-05   8.64926e-06   3.36778e-06   2.18088e-06   7.10417e-06   1.60363e-05
   2.44077e-05   2.96848e-05   3.27552e-05   3.49890e-05   3.50918e-05   3.00560e-05   1.86957e-05
   3.00911e-06  -1.38492e-05  -2.96342e-05  -4.22953e-05  -4.97252e-05  -5.13725e-05  -4.75667e-05
  -3.84782e-05  -2.46570e-05  -7.82589e-06   9.29885e-06   2.44642e-05   3.66565e-05   4.50656e-05
   4.87143e-05   4.73462e-05   4.18274e-05   3.32462e-05   2.22575e-05   9.73892e-06  -2.74910e-06
  -1.41370e-05  -2.43205e-05  -3.31268e-05  -4.00127e-05  -4.42976e-05  -4.57354e-05  -4.44042e-05
  -4.02346e-05  -3.33242e-05  -2.42472e-05  -1.37434e-05  -2.86566e-06   7.08889e-06   1.51545e-05
   2.09241e-05   2.46451e-05   2.66727e-05   2.70831e-05   2.61600e-05   2.43668e-05   2.20970e-05
   1.97465e-05   1.73666e-05   1.48489e-05   1.22464e-05   9.67313e-06   7.06702e-06   4.12629e-06
   5.63727e-07  -3.54953e-06  -7.85516e-06  -1.19503e-05  -1.54989e-05  -1.85261e-05  -2.11215e-05
  -2.30133e-05  -2.37122e-05  -2.29119e-05  -2.03831e-05  -1.61410e-05  -1.07945e-05  -5.29603e-06
  -4.90775e-07   3.30810e-06   6.11650e-06   8.04456e-06   9.48737e-06   1.11369e-05   1.35409e-05
   1.67081e-05   2.02073e-05   2.30289e-05   2.38001e-05   2.18624e-05   1.76210e-05   1.18979e-05
   5.49512e-06  -9.74742e-07  -7.01259e-06  -1.20497e-05  -1.53947e-05  -1.64811e-05  -1.53812e-05
  -1.30424e-05  -1.06379e-05  -8.74533e-06  -7.31453e-06  -6.25643e-06  -5.62005e-06  -5.42121e-06
  -5.40118e-06  -5.04490e-06  -3.98063e-06  -2.10930e-06   2.24487e-07   2.52657e-06   4.50020e-06
   6.01282e-06   7.11372e-06   7.90226e-06   8.15650e-06   7.44533e-06   5.73916e-06   3.54640e-06
   1.54670e-06   2.38071e-07  -1.61350e-07   2.63713e-07   1.11130e-06   1.76349e-06   1.73685e-06
   1.30044e-06   1.34785e-06   2.38169e-06   3.82030e-06   4.56056e-06   3.86549e-06   1.63629e-06
  -1.60273e-06  -4.98180e-06  -7.75955e-06  -9.38816e-06  -9.50326e-06  -8.17700e-06  -5.91774e-06
  -3.41352e-06  -1.17984e-06   6.11220e-07   1.90051e-06   2.63868e-06   2.92861e-06   2.97495e-06
   2.84283e-06   2.47477e-06   1.84287e-06   1.02540e-06   3.06481e-07
     0.0000e+00     0.0000e+00      0  0  0.00
     299   1.00000  0.0000e+00
   2.10868e-05   2.04060e-05   1.90453e-05   1.70560e-05   1.45202e-05   1.15373e-05   8.21487e-06
   4.67216e-06   1.04186e-06  -2.53988e-06  -5.94928e-06  -9.08787e-06  -1.18878e-05  -1.43127e-05
  -1.63563e-05  -1.80382e-05  -1.93994e-05  -2.04984e-05  -2.14114e-05  -2.22322e-05  -2.30658e-05
  -2.40161e-05  -2.51651e-05  -2.65524e-05  -2.81642e-05  -2.99284e-05  -3.17072e-05  -3.32939e-05
  -3.44216e-05  -3.47770e-05  -3.40088e-05  -3.17402e-05  -2.75986e-05  -2.12575e-05  -1.24766e-05
  -1.13560e-06   1.27302e-05   2.88933e-05   4.69117e-05   6.61264e-05   8.56649e-05   1.04455e-04
   1.21266e-04   1.34771e-04   1.43640e-04   1.46630e-04   1.42704e-04   1.31142e-04   1.11659e-04
   8.44972e-05   5.05041e-05   1.11678e-05  -3.13973e-05  -7.45236e-05  -1.15121e-04  -1.49930e-04
  -1.75906e-04  -1.90603e-04  -1.92464e-04  -1.81311e-04  -1.58717e-04  -1.28103e-04  -9.38761e-05
  -6.04868e-05  -3.17563e-05  -1.03957e-05   2.11621e-06   5.76788e-06   2.47832e-06  -4.08099e-06
  -9.15062e-06  -8.09818e-06   1.96174e-06   2.08057e-05   4.54976e-05   7.21108e-05   9.70182e-05
   1.16769e-04   1.27666e-04   1.26736e-04   1.13741e-04   9.17604e-05   6.49963e-05   3.64147e-05
   9.24642e-06  -1.22869e-05  -2.39577e-05  -2.23466e-05  -7.73585e-06   1.49345e-05   3.83550e-05
   5.49210e-05   5.85167e-05   4.62376e-05   1.93368e-05  -1.74591e-05  -5.73652e-05  -9.31340e-05
  -1.18502e-04  -1.29781e-04  -1.26732e-04  -1.11937e-04  -8.93948e-05  -6.21556e-05  -3.15246e-05
   1.09092e-06   3.28960e-05   6.00000e-05   7.78810e-05   8.33005e-05   7.65180e-05   6.04140e-05
   3.84654e-05   1.43752e-05  -7.92733e-06  -2.51822e-05  -3.64370e-05  -4.23553e-05  -4.31068e-05
  -3.89700e-05  -3.07557e-05  -1.94383e-05  -6.20091e-06   7.60329e-06   1.97383e-05   2.79260e-05
   3.11283e-05   3.07792e-05   2.91815e-05   2.71350e-05   2.38549e-05   1.83317e-05   1.09407e-05
   3.27277e-06  -2.99929e-06  -7.30264e-06  -9.56387e-06  -9.36729e-06  -6.59817e-06  -2.62751e-06
   3.84305e-07   1.49441e-06   1.56808e-06   1.85894e-06   1.97115e-06   5.96364e-07  -1.99458e-06
  -4.34162e-06  -5.49782e-06  -5.30392e-06  -4.04534e-06  -2.34036e-06  -8.36746e-07  -1.06888e-07
  -3.36774e-07  -1.34228e-06  -2.75993e-06  -4.47934e-06  -6.27931e-06  -7.43055e-06  -7.60003e-06
  -7.40630e-06  -6.97719e-06  -5.84148e-06  -4.26414e-06  -2.49887e-06  -2.54355e-07   2.24610e-06
   4.24795e-06   5.81795e-06   7.24805e-06   7.77146e-06   6.59524e-06   4.08744e-06   1.16841e-06
  -1.42765e-06  -2.86636e-06  -2.55460e-06  -4.52829e-07   2.69703e-06   5.43515e-06   6.75475e-06
   6.76398e-06   6.24090e-06   6.03374e-06   6.46775e-06   7.25761e-06   8.01331e-06   8.18351e-06
   7.12297e-06   4.19464e-06  -7.62774e-07  -7.16985e-06  -1.40447e-05  -2.04312e-05  -2.56457e-05
  -2.88432e-05  -2.89874e-05  -2.57460e-05  -1.97341e-05  -1.21436e-05  -4.22550e-06   3.03183e-06
   9.46216e-06   1.56158e-05   2.22998e-05   2.98844e-05   3.76820e-05   4.41991e-05   4.77832e-05
   4.70157e-05   4.13365e-05   3.10436e-05   1.71402e-05   1.30388e-06  -1.48236e-05  -3.04530e-05
  -4.48508e-05  -5.64786e-05  -6.34904e-05  -6.45444e-05  -5.95589e-05  -4.95780e-05  -3.61795e-05
  -2.11453e-05  -6.04238e-06   8.00436e-06   2.06002e-05   3.15804e-05   4.01933e-05   4.55138e-05
   4.73122e-05   4.59081e-05   4.16857e-05   3.49414e-05   2.59629e-05   1.50719e-05   3.18104e-06
  -8.12069e-06  -1.73417e-05  -2.37342e-05  -2.70738e-05  -2.73150e-05  -2.48788e-05  -2.05367e-05
  -1.50352e-05  -9.11123e-06  -3.41832e-06   1.73619e-06   6.27677e-06   1.00908e-05   1.29609e-05
   1.43686e-05   1.38513e-05   1.14933e-05   7.59834e-06   2.24771e-06  -4.31134e-06  -1.12038e-05
  -1.69602e-05  -2.02641e-05  -2.03639e-05  -1.71304e-05  -1.13969e-05  -4.58967e-06   1.90936e-06
   7.24976e-06   1.13134e-05   1.42281e-05   1.58480e-05   1.58482e-05   1.39881e-05   1.02792e-05
   5.17033e-06  -4.26162e-07  -5.33066e-06  -8.40802e-06  -8.99719e-06  -7.19193e-06  -3.74874e-06
   2.26657e-07   3.72638e-06   6.13600e-06   6.91804e-06   5.72983e-06   2.75901e-06  -1.34055e-06
  -5.63847e-06  -9.06564e-06  -1.08443e-05  -1.07640e-05  -8.97485e-06  -5.79779e-06  -1.64013e-06
   2.84315e-06   6.56788e-06   8.33031e-06   7.52450e-06   4.66320e-06
     0.0000e+00     0.0000e+00      0  0  0.00
     299   1.00000  0.0000e+00
  -6.03632e-06  -8.74912e-06  -1.14695e-05  -1.41026e-05  -1.65535e-05  -1.87308e-05  -2.05515e-05
  -2.19458e-05  -2.28537e-05  -2.32218e-05  -2.30038e-05  -2.21628e-05  -2.06750e-05  -1.85412e-05
  -1.57997e-05  -1.25190e-05  -8.78397e-06  -4.69814e-06  -3.89651e-07   3.99222e-06   8.28518e-06
   1.23234e-05   1.59475e-05   1.90150e-05   2.14129e-05   2.30761e-05   2.40053e-05   2.42809e-05
   2.40632e-05   2.35852e-05   2.31460e-05   2.30955e-05   2.38031e-05   2.56112e-05   2.87925e-05
   3.35155e-05   3.98053e-05   4.74965e-05   5.61949e-05   6.52681e-05   7.38490e-05   8.08501e-05
   8.50129e-05   8.49955e-05   7.94720e-05   6.72410e-05   4.73559e-05   1.92751e-05  -1.70011e-05
  -6.08228e-05  -1.10802e-04  -1.64766e-04  -2.19789e-04  -2.72280e-04  -3.18149e-04  -3.53080e-04
  -3.72933e-04  -3.74121e-04  -3.53951e-04  -3.11108e-04  -2.46029e-04  -1.61074e-04  -6.00801e-05
   5.20072e-05   1.69391e-04   2.85662e-04   3.93902e-04   4.87149e-04   5.58961e-04   6.03814e-04
   6.17425e-04   5.97194e-04   5.42690e-04   4.56103e-04   3.42505e-04   2.09676e-04   6.78246e-05
  -7.14108e-05  -1.96964e-04  -3.00911e-04  -3.80103e-04  -4.35091e-04  -4.67926e-04  -4.81892e-04
  -4.80159e-04  -4.63622e-04  -4.31644e-04  -3.81836e-04  -3.10644e-04  -2.17363e-04  -1.06830e-04
   1.14514e-05   1.24789e-04   2.19895e-04   2.85838e-04   3.16741e-04   3.13213e-04   2.82060e-04
   2.33624e-04   1.78584e-04   1.25223e-04   7.80852e-05   3.82040e-05   4.13773e-06  -2.53922e-05
  -4.96018e-05  -6.61376e-05  -7.25350e-05  -6.81023e-05  -5.49632e-05  -3.63015e-05  -1.47341e-05
   6.99769e-06   2.49409e-05   3.59710e-05   4.02096e-05   4.01915e-05   3.77220e-05   3.27775e-05
   2.45609e-05   1.21884e-05  -4.47229e-06  -2.32049e-05  -4.02081e-05  -5.27649e-05  -6.00249e-05
  -6.23846e-05  -6.01242e-05  -5.28869e-05  -4.11202e-05  -2.63798e-05  -1.03465e-05   5.73417e-06
   2.04909e-05   3.23613e-05   4.00614e-05   4.32183e-05   4.23949e-05   3.85315e-05   3.24647e-05
   2.45348e-05   1.40534e-05   2.35231e-07  -1.52132e-05  -2.84779e-05  -3.66953e-05  -3.87380e-05
  -3.44502e-05  -2.48852e-05  -1.23209e-05   7.12947e-07   1.23873e-05   2.17172e-05   2.76953e-05
   2.91268e-05   2.60338e-05   2.00928e-05   1.29185e-05   5.16165e-06  -2.54616e-06  -9.28758e-06
  -1.46317e-05  -1.86750e-05  -2.08984e-05  -2.08191e-05  -1.92961e-05  -1.69266e-05  -1.31014e-05
  -7.89420e-06  -2.45938e-06   2.87247e-06   8.21426e-06   1.30507e-05   1.67095e-05   1.87410e-05
   1.89396e-05   1.76583e-05   1.54534e-05   1.28762e-05   1.04115e-05   7.71648e-06   3.91318e-06
  -1.32982e-06  -7.52208e-06  -1.33611e-05  -1.71163e-05  -1.78814e-05  -1.58526e-05  -1.20847e-05
  -7.97603e-06  -4.07486e-06  -3.45367e-07   3.48640e-06   7.84777e-06   1.25110e-05   1.65989e-05
   1.87616e-05   1.77974e-05   1.30295e-05   4.79933e-06  -5.46887e-06  -1.56997e-05  -2.36673e-05
  -2.75521e-05  -2.64545e-05  -2.12456e-05  -1.39143e-05  -6.38287e-06  -1.76941e-07   4.06072e-06
   6.51640e-06   7.64378e-06   8.17026e-06   8.79569e-06   9.66836e-06   1.04243e-05   1.07007e-05
   1.04079e-05   9.87356e-06   9.83094e-06   1.06393e-05   1.17527e-05   1.19345e-05   1.02587e-05
   6.46709e-06   8.43765e-07  -5.53860e-06  -1.13399e-05  -1.56992e-05  -1.80885e-05  -1.82812e-05
  -1.65007e-05  -1.31953e-05  -8.68059e-06  -3.26458e-06   2.25665e-06   6.81961e-06   9.57475e-06
   1.00827e-05   8.66786e-06   5.93168e-06   2.34921e-06  -1.41507e-06  -4.69101e-06  -7.13036e-06
  -8.62685e-06  -9.19935e-06  -8.81836e-06  -7.20333e-06  -3.89203e-06   1.10244e-06   6.75644e-06
   1.15983e-05   1.46212e-05   1.55355e-05   1.45483e-05   1.19184e-05   7.89599e-06   3.01247e-06
  -1.98320e-06  -6.30176e-06  -9.17424e-06  -9.94009e-06  -8.29201e-06  -4.67180e-06  -1.65980e-07
   4.02229e-06   6.80731e-06   7.45725e-06   5.86945e-06   2.50468e-06  -1.85674e-06  -6.51874e-06
  -1.10560e-05  -1.53015e-05  -1.88035e-05  -2.06315e-05  -1.99961e-05  -1.66455e-05  -1.08472e-05
  -3.41164e-06   4.52970e-06   1.18958e-05   1.76871e-05   2.12437e-05   2.24657e-05   2.15929e-05
   1.89000e-05   1.45884e-05   9.03170e-06   2.96939e-06  -2.69148e-06  -7.16282e-06  -9.85593e-06
  -1.04751e-05  -9.19708e-06  -6.61111e-06  -3.62431e-06  -1.28987e-06
