       3
(7e14.5)
     0.0000e+00     0.0000e+00      0  0  0.00
     299   1.00000  0.0000e+00
   1.40878e-04   1.58099e-04   1.71325e-04   1.79462e-04   1.81602e-04   1.77103e-04   1.65646e-04
   1.47270e-04   1.22384e-04   9.17685e-05   5.65809e-05   1.83340e-05  -2.11800e-05  -5.99621e-05
  -9.58951e-05  -1.26902e-04  -1.51134e-04  -1.67136e-04  -1.74001e-04  -1.71519e-04  -1.60293e-04
  -1.41771e-04  -1.18248e-04  -9.28248e-05  -6.92553e-05  -5.17009e-05  -4.44107e-05  -5.13403e-05
  -7.57526e-05  -1.19792e-04  -1.84012e-04  -2.66926e-04  -3.64721e-04  -4.71164e-04  -5.77653e-04
  -6.73425e-04  -7.46000e-04  -7.81923e-04  -7.67755e-04  -6.91269e-04  -5.42729e-04  -3.16245e-04
  -1.10800e-05   3.67196e-04   8.05888e-04   1.28477e-03   1.77627e-03   2.24627e-03   2.65580e-03
   2.96357e-03   3.12938e-03   3.11830e-03   2.90394e-03   2.47151e-03   1.82049e-03   9.66646e-04
  -5.61637e-05  -1.19498e-03  -2.37798e-03  -3.51763e-03  -4.51611e-03  -5.27264e-03  -5.69455e-03
  -5.71222e-03  -5.29094e-03  -4.44178e-03  -3.22545e-03  -1.75263e-03  -1.70288e-04   1.36271e-03
   2.70140e-03   3.73646e-03   4.40344e-03   4.68530e-03   4.60779e-03   4.22460e-03   3.60636e-03
   2.82799e-03   1.96190e-03   1.08036e-03   2.49548e-04  -4.77368e-04  -1.06587e-03  -1.50230e-03
  -1.78486e-03  -1.91691e-03  -1.90651e-03  -1.76701e-03  -1.52108e-03  -1.19839e-03  -8.32684e-04
  -4.62067e-04  -1.21859e-04   1.59913e-04   3.66709e-04   4.94851e-04   5.50865e-04   5.47073e-04
   4.95940e-04   4.08154e-04   2.95133e-04   1.69992e-04   4.55509e-05  -6.71534e-05  -1.59873e-04
  -2.25452e-04  -2.60767e-04  -2.67111e-04  -2.49597e-04  -2.15507e-04  -1.71001e-04  -1.20602e-04
  -6.77510e-05  -1.63426e-05   3.04863e-05   7.31718e-05   1.10601e-04   1.39745e-04   1.56576e-04
   1.60654e-04   1.53790e-04   1.38377e-04   1.16959e-04   9.17614e-05   6.49327e-05   3.81149e-05
   1.44464e-05  -3.49240e-06  -1.51017e-05  -1.94450e-05  -1.69302e-05  -9.94844e-06  -7.73363e-07
   8.29596e-06   1.54115e-05   1.96635e-05   1.98743e-05   1.47217e-05   5.31030e-06  -6.06799e-06
  -1.68838e-05  -2.45385e-05  -2.81956e-05  -2.86877e-05  -2.76135e-05  -2.70560e-05  -2.86005e-05
  -3.23415e-05  -3.74710e-05  -4.28792e-05  -4.76692e-05  -5.10437e-05  -5.25155e-05  -5.14432e-05
  -4.61518e-05  -3.60347e-05  -2.28938e-05  -7.55772e-06   1.02791e-05   2.94742e-05   4.79409e-05
   6.34576e-05   7.42502e-05   7.95228e-05   7.95159e-05   7.37813e-05   6.10400e-05   4.14004e-05
   1.73733e-05  -8.16540e-06  -3.33615e-05  -5.66120e-05  -7.59299e-05  -8.87470e-05  -9.24875e-05
  -8.55659e-05  -6.83197e-05  -4.28689e-05  -1.22006e-05   2.01115e-05   4.98717e-05   7.31686e-05
   8.81103e-05   9.50801e-05   9.51733e-05   8.94382e-05   7.82278e-05   6.13613e-05   3.99473e-05
   1.70249e-05  -4.19012e-06  -2.21638e-05  -3.80911e-05  -5.44032e-05  -7.19476e-05  -8.88997e-05
  -1.01964e-04  -1.08291e-04  -1.06024e-04  -9.46947e-05  -7.47042e-05  -4.78657e-05  -1.69440e-05
   1.52192e-05   4.51711e-05   6.98002e-05   8.76287e-05   9.83184e-05   1.02087e-04   9.90161e-05
   8.89840e-05   7.25626e-05   5.11267e-05   2.68147e-05   1.63076e-06  -2.31937e-05  -4.66275e-05
  -6.70923e-05  -8.25001e-05  -9.06948e-05  -9.01684e-05  -8.06873e-05  -6.36256e-05  -4.13089e-05
  -1.61361e-05   9.42192e-06   3.27423e-05   5.16716e-05   6.40747e-05   6.88671e-05   6.72400e-05
   6.12954e-05   5.26563e-05   4.16755e-05   2.83200e-05   1.32061e-05  -2.18127e-06  -1.59671e-05
  -2.73091e-05  -3.67678e-05  -4.53560e-05  -5.29503e-05  -5.75411e-05  -5.67692e-05  -4.93850e-05
  -3.58551e-05  -1.80260e-05   1.93104e-06   2.17499e-05   3.91388e-05   5.18340e-05   5.80347e-05
   5.72032e-05   5.00140e-05   3.76981e-05   2.16070e-05   2.76658e-06  -1.77668e-05  -3.74918e-05
  -5.25738e-05  -5.96198e-05  -5.70873e-05  -4.59208e-05  -2.93414e-05  -1.10327e-05   6.64199e-06
   2.23349e-05   3.49002e-05   4.37266e-05   4.90938e-05   5.12791e-05   4.98053e-05   4.39808e-05
